Name,playerid,HR,week_start,week_end
"wong, connor",657136,1,2023-09-07,2023-09-13
"olivares, edward",658668,1,2023-09-07,2023-09-13
"moncada, yoán",660162,1,2023-09-07,2023-09-13
"acuña, ronald",660670,5,2023-09-07,2023-09-13
"ruiz, keibert",660688,1,2023-09-07,2023-09-13
"montero, elehuris",660707,1,2023-09-07,2023-09-13
"sánchez, jesús",660821,1,2023-09-07,2023-09-13
"riley, austin",663586,1,2023-09-07,2023-09-13
"tucker, kyle",663656,1,2023-09-07,2023-09-13
"india, jonathan",663697,1,2023-09-07,2023-09-13
"raleigh, cal",663728,2,2023-09-07,2023-09-13
"grisham, trent",663757,1,2023-09-07,2023-09-13
"vierling, matt",663837,1,2023-09-07,2023-09-13
"lowe, nathaniel",663993,1,2023-09-07,2023-09-13
"tatís, fernando",665487,1,2023-09-07,2023-09-13
"soto, juan",665742,2,2023-09-07,2023-09-13
"ruiz, esteury",665923,1,2023-09-07,2023-09-13
"jones, nolan",666134,2,2023-09-07,2023-09-13
"sabol, blake",666165,2,2023-09-07,2023-09-13
"benson, will",666181,1,2023-09-07,2023-09-13
"julien, edouard",666397,1,2023-09-07,2023-09-13
"morel, christopher",666624,2,2023-09-07,2023-09-13
"rosario, eguy",666703,1,2023-09-07,2023-09-13
"rooker, brent",667670,1,2023-09-07,2023-09-13
"arozarena, randy",668227,1,2023-09-07,2023-09-13
"reynolds, bryan",668804,2,2023-09-07,2023-09-13
"vientos, mark",668901,1,2023-09-07,2023-09-13
"lewis, royce",668904,1,2023-09-07,2023-09-13
"rutschman, adley",668939,1,2023-09-07,2023-09-13
"marsh, brandon",669016,1,2023-09-07,2023-09-13
"langeliers, shea",669127,3,2023-09-07,2023-09-13
"campusano, luis",669134,1,2023-09-07,2023-09-13
"senzel, nick",669222,1,2023-09-07,2023-09-13
"smith, will",669257,1,2023-09-07,2023-09-13
"suwinski, jack",669261,1,2023-09-07,2023-09-13
"wallner, matt",670242,1,2023-09-07,2023-09-13
"álvarez, yordan",670541,2,2023-09-07,2023-09-13
"paredes, isaac",670623,1,2023-09-07,2023-09-13
"walls, taylor",670764,1,2023-09-07,2023-09-13
"friedl, tj",670770,1,2023-09-07,2023-09-13
"casas, triston",671213,1,2023-09-07,2023-09-13
"harris, michael",671739,3,2023-09-07,2023-09-13
"suzuki, seiya",673548,1,2023-09-07,2023-09-13
"westburg, jordan",676059,1,2023-09-07,2023-09-13
"noda, ryan",676116,1,2023-09-07,2023-09-13
"schneider, davis",676914,1,2023-09-07,2023-09-13
"rodríguez, julio",677594,3,2023-09-07,2023-09-13
"mauricio, ronny",677595,1,2023-09-07,2023-09-13
"rafaela, ceddanne",678882,1,2023-09-07,2023-09-13
"peguero, liover",678894,1,2023-09-07,2023-09-13
"torkelson, spencer",679529,3,2023-09-07,2023-09-13
"blanco, dairon",680118,1,2023-09-07,2023-09-13
"palacios, richie",680700,3,2023-09-07,2023-09-13
"gelof, zack",680869,1,2023-09-07,2023-09-13
"stott, bryson",681082,1,2023-09-07,2023-09-13
"o'hoppe, logan",681351,4,2023-09-07,2023-09-13
"outman, james",681546,1,2023-09-07,2023-09-13
"álvarez, francisco",682626,1,2023-09-07,2023-09-13
"abrams, cj",682928,3,2023-09-07,2023-09-13
"henderson, gunnar",683002,2,2023-09-07,2023-09-13
"millas, drew",686452,1,2023-09-07,2023-09-13
"massey, michael",686681,2,2023-09-07,2023-09-13
"soderstrom, tyler",691016,1,2023-09-07,2023-09-13
"domínguez, jasson",691176,1,2023-09-07,2023-09-13
"carter, evan",694497,1,2023-09-07,2023-09-13
"maldonado, martín",455117,1,2023-09-14,2023-09-20
"andrus, elvis",462101,1,2023-09-14,2023-09-20
"santana, carlos",467793,2,2023-09-14,2023-09-20
"gurriel, yuli",493329,1,2023-09-14,2023-09-20
"rojas, miguel",500743,2,2023-09-14,2023-09-20
"martinez, j. d.",502110,3,2023-09-14,2023-09-20
"goldschmidt, paul",502671,1,2023-09-14,2023-09-20
"altuve, josé",514888,1,2023-09-14,2023-09-20
"donaldson, josh",518626,1,2023-09-14,2023-09-20
"heyward, jason",518792,1,2023-09-14,2023-09-20
"stanton, giancarlo",519317,1,2023-09-14,2023-09-20
"bethancourt, christian",542194,1,2023-09-14,2023-09-20
"ozuna, marcell",542303,1,2023-09-14,2023-09-20
"crawford, brandon",543063,1,2023-09-14,2023-09-20
"semien, marcus",543760,1,2023-09-14,2023-09-20
"springer, george",543807,1,2023-09-14,2023-09-20
"grichuk, randal",545341,1,2023-09-14,2023-09-20
"harper, bryce",547180,2,2023-09-14,2023-09-20
"abreu, josé",547989,2,2023-09-14,2023-09-20
"suárez, eugenio",553993,1,2023-09-14,2023-09-20
"farmer, kyle",571657,1,2023-09-14,2023-09-20
"muncy, max",571970,1,2023-09-14,2023-09-20
"contreras, willson",575929,1,2023-09-14,2023-09-20
"canha, mark",592192,1,2023-09-14,2023-09-20
"castellanos, nick",592206,4,2023-09-14,2023-09-20
"drury, brandon",592273,2,2023-09-14,2023-09-20
"judge, aaron",592450,1,2023-09-14,2023-09-20
"pederson, joc",592626,1,2023-09-14,2023-09-20
"realmuto, j. t.",592663,1,2023-09-14,2023-09-20
"bogaerts, xander",593428,1,2023-09-14,2023-09-20
"polanco, jorge",593871,1,2023-09-14,2023-09-20
"calhoun, kole",594777,1,2023-09-14,2023-09-20
"duvall, adam",594807,1,2023-09-14,2023-09-20
"báez, javier",595879,1,2023-09-14,2023-09-20
"story, trevor",596115,1,2023-09-14,2023-09-20
"barnes, austin",605131,1,2023-09-14,2023-09-20
"bell, josh",605137,1,2023-09-14,2023-09-20
"marte, ketel",606466,2,2023-09-14,2023-09-20
"nimmo, brandon",607043,1,2023-09-14,2023-09-20
"ramírez, josé",608070,1,2023-09-14,2023-09-20
"bregman, alex",608324,1,2023-09-14,2023-09-20
"seager, corey",608369,1,2023-09-14,2023-09-20
"meneses, joey",608841,2,2023-09-14,2023-09-20
"andújar, miguel",609280,1,2023-09-14,2023-09-20
"swanson, dansby",621020,1,2023-09-14,2023-09-20
"phillips, brett",621433,1,2023-09-14,2023-09-20
"taylor, tyrone",621438,3,2023-09-14,2023-09-20
"olson, matt",621566,1,2023-09-14,2023-09-20
"ramírez, harold",623912,1,2023-09-14,2023-09-20
"alonso, pete",624413,1,2023-09-14,2023-09-20
"soler, jorge",624585,1,2023-09-14,2023-09-20
"azocar, josé",640492,1,2023-09-14,2023-09-20
"bellinger, cody",641355,1,2023-09-14,2023-09-20
"crawford, j. p.",641487,1,2023-09-14,2023-09-20
"garver, mitch",641598,1,2023-09-14,2023-09-20
"heim, jonah",641680,2,2023-09-14,2023-09-20
"palacios, joshua",641943,1,2023-09-14,2023-09-20
"smith, dominic",642086,2,2023-09-14,2023-09-20
"cooper, garrett",643265,1,2023-09-14,2023-09-20
"mcneil, jeff",643446,2,2023-09-14,2023-09-20
"albies, ozzie",645277,2,2023-09-14,2023-09-20
"devers, rafael",646240,3,2023-09-14,2023-09-20
"arráez, luis",650333,3,2023-09-14,2023-09-20
"jiménez, eloy",650391,1,2023-09-14,2023-09-20
"castro, willi",650489,2,2023-09-14,2023-09-20
"gray, tristan",656484,1,2023-09-14,2023-09-20
"joe, connor",656582,1,2023-09-14,2023-09-20
"mullins, cedric",656775,1,2023-09-14,2023-09-20
"o'hearn, ryan",656811,2,2023-09-14,2023-09-20
"schwarber, kyle",656941,2,2023-09-14,2023-09-20
"thomas, lane",657041,2,2023-09-14,2023-09-20
"laureano, ramón",657656,1,2023-09-14,2023-09-20
"sheets, gavin",657757,1,2023-09-14,2023-09-20
"moncada, yoán",660162,1,2023-09-14,2023-09-20
"araúz, jonathan",660620,1,2023-09-14,2023-09-20
"acuña, ronald",660670,2,2023-09-14,2023-09-20
"contreras, william",661388,2,2023-09-14,2023-09-20
"varsho, daulton",662139,1,2023-09-14,2023-09-20
"riley, austin",663586,1,2023-09-14,2023-09-20
"hayes, ke'bryan",663647,1,2023-09-14,2023-09-20
"tucker, kyle",663656,1,2023-09-14,2023-09-20
"india, jonathan",663697,1,2023-09-14,2023-09-20
"raleigh, cal",663728,1,2023-09-14,2023-09-20
"fortes, nick",663743,1,2023-09-14,2023-09-20
"vierling, matt",663837,1,2023-09-14,2023-09-20
"rivas, alfonso",663845,1,2023-09-14,2023-09-20
"rodgers, brendan",663898,1,2023-09-14,2023-09-20
"happ, ian",664023,2,2023-09-14,2023-09-20
"lowe, brandon",664040,2,2023-09-14,2023-09-20
"fletcher, david",664058,1,2023-09-14,2023-09-20
"bohm, alec",664761,1,2023-09-14,2023-09-20
"wade, lamonte",664774,2,2023-09-14,2023-09-20
"walsh, jared",665120,2,2023-09-14,2023-09-20
"tatís, fernando",665487,1,2023-09-14,2023-09-20
"guerrero, vladimir",665489,3,2023-09-14,2023-09-20
"soto, juan",665742,2,2023-09-14,2023-09-20
"cabrera, oswaldo",665828,1,2023-09-14,2023-09-20
"chisholm, jazz",665862,2,2023-09-14,2023-09-20
"giménez, andrés",665926,1,2023-09-14,2023-09-20
"jones, nolan",666134,1,2023-09-14,2023-09-20
"kirilloff, alex",666135,1,2023-09-14,2023-09-20
"benson, will",666181,1,2023-09-14,2023-09-20
"bichette, bo",666182,1,2023-09-14,2023-09-20
"naylor, bo",666310,1,2023-09-14,2023-09-20
"julien, edouard",666397,2,2023-09-14,2023-09-20
"morel, christopher",666624,2,2023-09-14,2023-09-20
"rosario, eguy",666703,1,2023-09-14,2023-09-20
"dalbec, bobby",666915,1,2023-09-14,2023-09-20
"garcía, adolis",666969,1,2023-09-14,2023-09-20
"gurriel, lourdes",666971,1,2023-09-14,2023-09-20
"rooker, brent",667670,3,2023-09-14,2023-09-20
"arozarena, randy",668227,1,2023-09-14,2023-09-20
"rogers, jake",668670,4,2023-09-14,2023-09-20
"steer, spencer",668715,2,2023-09-14,2023-09-20
"baddoo, akil",668731,1,2023-09-14,2023-09-20
"reynolds, bryan",668804,1,2023-09-14,2023-09-20
"vientos, mark",668901,2,2023-09-14,2023-09-20
"lewis, royce",668904,3,2023-09-14,2023-09-20
"rutschman, adley",668939,1,2023-09-14,2023-09-20
"melendez, mj",669004,1,2023-09-14,2023-09-20
"huff, sam",669087,1,2023-09-14,2023-09-20
"langeliers, shea",669127,1,2023-09-14,2023-09-20
"campusano, luis",669134,1,2023-09-14,2023-09-20
"senzel, nick",669222,1,2023-09-14,2023-09-20
"wells, austin",669224,1,2023-09-14,2023-09-20
"suwinski, jack",669261,1,2023-09-14,2023-09-20
"burger, jake",669394,2,2023-09-14,2023-09-20
"triolo, jared",669707,1,2023-09-14,2023-09-20
"hays, austin",669720,2,2023-09-14,2023-09-20
"raley, luke",670042,1,2023-09-14,2023-09-20
"short, zack",670097,1,2023-09-14,2023-09-20
"álvarez, yordan",670541,1,2023-09-14,2023-09-20
"friedl, tj",670770,1,2023-09-14,2023-09-20
"garcía, luis",671277,2,2023-09-14,2023-09-20
"harris, michael",671739,2,2023-09-14,2023-09-20
"arias, gabriel",672356,1,2023-09-14,2023-09-20
"kirk, alejandro",672386,1,2023-09-14,2023-09-20
"peraza, oswald",672724,1,2023-09-14,2023-09-20
"canario, alexander",672744,1,2023-09-14,2023-09-20
"diaz, yainer",673237,2,2023-09-14,2023-09-20
"robert, luis",673357,2,2023-09-14,2023-09-20
"suzuki, seiya",673548,2,2023-09-14,2023-09-20
"jung, josh",673962,1,2023-09-14,2023-09-20
"velázquez, nelson",676369,3,2023-09-14,2023-09-20
"caballero, josé",676609,1,2023-09-14,2023-09-20
"meyers, jake",676694,1,2023-09-14,2023-09-20
"kjerstad, heston",677008,2,2023-09-14,2023-09-20
"rodríguez, julio",677594,1,2023-09-14,2023-09-20
"thomas, alek",677950,1,2023-09-14,2023-09-20
"witt, bobby",677951,1,2023-09-14,2023-09-20
"meadows, parker",678009,1,2023-09-14,2023-09-20
"rafaela, ceddanne",678882,1,2023-09-14,2023-09-20
"rojas, johan",679032,1,2023-09-14,2023-09-20
"torkelson, spencer",679529,1,2023-09-14,2023-09-20
"palacios, richie",680700,1,2023-09-14,2023-09-20
"jeffers, ryan",680777,1,2023-09-14,2023-09-20
"gelof, zack",680869,2,2023-09-14,2023-09-20
"o'hoppe, logan",681351,1,2023-09-14,2023-09-20
"outman, james",681546,2,2023-09-14,2023-09-20
"porter, logan",682515,1,2023-09-14,2023-09-20
"carroll, corbin",682998,1,2023-09-14,2023-09-20
"henderson, gunnar",683002,2,2023-09-14,2023-09-20
"volpe, anthony",683011,1,2023-09-14,2023-09-20
"baty, brett",683146,1,2023-09-14,2023-09-20
"vaughn, andrew",683734,1,2023-09-14,2023-09-20
"canzone, dominic",686527,1,2023-09-14,2023-09-20
"doyle, brenton",686668,1,2023-09-14,2023-09-20
"massey, michael",686681,1,2023-09-14,2023-09-20
"neto, zach",687263,1,2023-09-14,2023-09-20
"encarnacion-strand, christian",687952,3,2023-09-14,2023-09-20
"walker, jordan",691023,1,2023-09-14,2023-09-20
"schanuel, nolan",694384,1,2023-09-14,2023-09-20
"carter, evan",694497,1,2023-09-14,2023-09-20
"goodman, hunter",696100,1,2023-09-14,2023-09-20
"cabrera, miguel",408234,1,2023-09-21,2023-09-27
"maldonado, martín",455117,1,2023-09-21,2023-09-27
"santana, carlos",467793,1,2023-09-21,2023-09-27
"martinez, j. d.",502110,2,2023-09-21,2023-09-27
"donaldson, josh",518626,1,2023-09-21,2023-09-27
"freeman, freddie",518692,2,2023-09-21,2023-09-27
"pérez, salvador",521692,1,2023-09-21,2023-09-27
"bethancourt, christian",542194,1,2023-09-21,2023-09-27
"ozuna, marcell",542303,2,2023-09-21,2023-09-27
"berti, jon",542932,4,2023-09-21,2023-09-27
"semien, marcus",543760,4,2023-09-21,2023-09-27
"springer, george",543807,1,2023-09-21,2023-09-27
"harper, bryce",547180,2,2023-09-21,2023-09-27
"abreu, josé",547989,1,2023-09-21,2023-09-27
"maile, luke",571912,1,2023-09-21,2023-09-27
"walker, christian",572233,3,2023-09-21,2023-09-27
"yastrzemski, mike",573262,1,2023-09-21,2023-09-27
"castellanos, nick",592206,2,2023-09-21,2023-09-27
"drury, brandon",592273,1,2023-09-21,2023-09-27
"judge, aaron",592450,5,2023-09-21,2023-09-27
"machado, manny",592518,2,2023-09-21,2023-09-27
"pederson, joc",592626,1,2023-09-21,2023-09-27
"realmuto, j. t.",592663,1,2023-09-21,2023-09-27
"yelich, christian",592885,2,2023-09-21,2023-09-27
"polanco, jorge",593871,1,2023-09-21,2023-09-27
"calhoun, kole",594777,1,2023-09-21,2023-09-27
"duvall, adam",594807,1,2023-09-21,2023-09-27
"lindor, francisco",596019,4,2023-09-21,2023-09-27
"stubbs, garrett",596117,1,2023-09-21,2023-09-27
"kepler, max",596146,1,2023-09-21,2023-09-27
"bell, josh",605137,1,2023-09-21,2023-09-27
"caratini, víctor",605170,1,2023-09-21,2023-09-27
"hernández, teoscar",606192,1,2023-09-21,2023-09-27
"marte, ketel",606466,1,2023-09-21,2023-09-27
"pillar, kevin",607680,2,2023-09-21,2023-09-27
"kelly, carson",608348,1,2023-09-21,2023-09-27
"seager, corey",608369,2,2023-09-21,2023-09-27
"swanson, dansby",621020,1,2023-09-21,2023-09-27
"wisdom, patrick",621550,1,2023-09-21,2023-09-27
"olson, matt",621566,1,2023-09-21,2023-09-27
"duffy, matt",622110,1,2023-09-21,2023-09-27
"alonso, pete",624413,1,2023-09-21,2023-09-27
"sosa, edmundo",624641,1,2023-09-21,2023-09-27
"azocar, josé",640492,1,2023-09-21,2023-09-27
"bauers, jake",641343,1,2023-09-21,2023-09-27
"crawford, j. p.",641487,2,2023-09-21,2023-09-27
"garver, mitch",641598,1,2023-09-21,2023-09-27
"palacios, joshua",641943,1,2023-09-21,2023-09-27
"estrada, thairo",642731,2,2023-09-21,2023-09-27
"cooper, garrett",643265,1,2023-09-21,2023-09-27
"dubón, mauricio",643289,1,2023-09-21,2023-09-27
"tauchman, mike",643565,1,2023-09-21,2023-09-27
"albies, ozzie",645277,2,2023-09-21,2023-09-27
"jiménez, eloy",650391,1,2023-09-21,2023-09-27
"díaz, yandy",650490,1,2023-09-21,2023-09-27
"pinto, rené",650907,1,2023-09-21,2023-09-27
"bouchard, sean",656248,1,2023-09-21,2023-09-27
"thomas, lane",657041,1,2023-09-21,2023-09-27
"wall, forrest",657088,1,2023-09-21,2023-09-27
"acuña, ronald",660670,2,2023-09-21,2023-09-27
"montero, elehuris",660707,1,2023-09-21,2023-09-27
"sánchez, jesús",660821,1,2023-09-21,2023-09-27
"varsho, daulton",662139,1,2023-09-21,2023-09-27
"perkins, blake",663368,1,2023-09-21,2023-09-27
"nevin, tyler",663527,1,2023-09-21,2023-09-27
"riley, austin",663586,1,2023-09-21,2023-09-27
"baker, luken",663609,1,2023-09-21,2023-09-27
"hayes, ke'bryan",663647,1,2023-09-21,2023-09-27
"tucker, kyle",663656,1,2023-09-21,2023-09-27
"raleigh, cal",663728,1,2023-09-21,2023-09-27
"stephenson, tyler",663886,1,2023-09-21,2023-09-27
"rodgers, brendan",663898,2,2023-09-21,2023-09-27
"lowe, nathaniel",663993,1,2023-09-21,2023-09-27
"happ, ian",664023,1,2023-09-21,2023-09-27
"france, ty",664034,1,2023-09-21,2023-09-27
"bohm, alec",664761,2,2023-09-21,2023-09-27
"wade, lamonte",664774,1,2023-09-21,2023-09-27
"brown, seth",664913,1,2023-09-21,2023-09-27
"walsh, jared",665120,1,2023-09-21,2023-09-27
"guerrero, vladimir",665489,2,2023-09-21,2023-09-27
"soto, juan",665742,3,2023-09-21,2023-09-27
"taveras, leody",665750,1,2023-09-21,2023-09-27
"valdez, enmanuel",665839,1,2023-09-21,2023-09-27
"ruiz, esteury",665923,1,2023-09-21,2023-09-27
"giménez, andrés",665926,2,2023-09-21,2023-09-27
"jones, nolan",666134,2,2023-09-21,2023-09-27
"kirilloff, alex",666135,2,2023-09-21,2023-09-27
"lowe, josh",666139,2,2023-09-21,2023-09-27
"fitzgerald, tyler",666149,1,2023-09-21,2023-09-27
"adell, jo",666176,2,2023-09-21,2023-09-27
"bichette, bo",666182,1,2023-09-21,2023-09-27
"naylor, bo",666310,1,2023-09-21,2023-09-27
"julien, edouard",666397,1,2023-09-21,2023-09-27
"morel, christopher",666624,1,2023-09-21,2023-09-27
"garcía, adolis",666969,3,2023-09-21,2023-09-27
"rooker, brent",667670,2,2023-09-21,2023-09-27
"rogers, jake",668670,1,2023-09-21,2023-09-27
"baddoo, akil",668731,1,2023-09-21,2023-09-27
"reynolds, bryan",668804,2,2023-09-21,2023-09-27
"vientos, mark",668901,2,2023-09-21,2023-09-27
"rutschman, adley",668939,1,2023-09-21,2023-09-27
"marsh, brandon",669016,1,2023-09-21,2023-09-27
"langeliers, shea",669127,1,2023-09-21,2023-09-27
"murphy, sean",669221,1,2023-09-21,2023-09-27
"wells, austin",669224,2,2023-09-21,2023-09-27
"edman, tommy",669242,1,2023-09-21,2023-09-27
"suwinski, jack",669261,1,2023-09-21,2023-09-27
"burger, jake",669394,1,2023-09-21,2023-09-27
"smith, josh",669701,1,2023-09-21,2023-09-27
"triolo, jared",669707,1,2023-09-21,2023-09-27
"call, alex",669743,1,2023-09-21,2023-09-27
"wallner, matt",670242,1,2023-09-21,2023-09-27
"álvarez, yordan",670541,3,2023-09-21,2023-09-27
"paredes, isaac",670623,2,2023-09-21,2023-09-27
"friedl, tj",670770,4,2023-09-21,2023-09-27
"garcía, luis",671277,1,2023-09-21,2023-09-27
"peraza, oswald",672724,1,2023-09-21,2023-09-27
"robert, luis",673357,1,2023-09-21,2023-09-27
"suzuki, seiya",673548,1,2023-09-21,2023-09-27
"velázquez, nelson",676369,2,2023-09-21,2023-09-27
"young, jared",676724,1,2023-09-21,2023-09-27
"mccormick, chas",676801,2,2023-09-21,2023-09-27
"mauricio, ronny",677595,1,2023-09-21,2023-09-27
"abreu, wilyer",677800,1,2023-09-21,2023-09-27
"meadows, parker",678009,1,2023-09-21,2023-09-27
"mead, curtis",678554,1,2023-09-21,2023-09-27
"jeffers, ryan",680777,2,2023-09-21,2023-09-27
"davis, henry",680779,2,2023-09-21,2023-09-27
"o'hoppe, logan",681351,2,2023-09-21,2023-09-27
"outman, james",681546,2,2023-09-21,2023-09-27
"de la cruz, elly",682829,2,2023-09-21,2023-09-27
"rodríguez, endy",682848,1,2023-09-21,2023-09-27
"henderson, gunnar",683002,1,2023-09-21,2023-09-27
"baty, brett",683146,1,2023-09-21,2023-09-27
"encarnacion-strand, christian",687952,3,2023-09-21,2023-09-27
"winn, masyn",691026,1,2023-09-21,2023-09-27
"carter, evan",694497,3,2023-09-21,2023-09-27
"blackmon, charlie",453568,1,2023-09-28,2023-10-04
"santana, carlos",467793,1,2023-09-28,2023-10-04
"belt, brandon",474832,3,2023-09-28,2023-10-04
"martinez, j. d.",502110,2,2023-09-28,2023-10-04
"freeman, freddie",518692,1,2023-09-28,2023-10-04
"pérez, salvador",521692,1,2023-09-28,2023-10-04
"flores, wilmer",527038,1,2023-09-28,2023-10-04
"ozuna, marcell",542303,3,2023-09-28,2023-10-04
"gomes, yan",543228,1,2023-09-28,2023-10-04
"grichuk, randal",545341,1,2023-09-28,2023-10-04
"abreu, josé",547989,1,2023-09-28,2023-10-04
"narváez, omar",553882,1,2023-09-28,2023-10-04
"suárez, eugenio",553993,1,2023-09-28,2023-10-04
"hernández, enrique",571771,2,2023-09-28,2023-10-04
"taylor, michael",572191,1,2023-09-28,2023-10-04
"drury, brandon",592273,2,2023-09-28,2023-10-04
"realmuto, j. t.",592663,1,2023-09-28,2023-10-04
"lindor, francisco",596019,1,2023-09-28,2023-10-04
"story, trevor",596115,1,2023-09-28,2023-10-04
"kepler, max",596146,1,2023-09-28,2023-10-04
"candelario, jeimer",600869,1,2023-09-28,2023-10-04
"martini, nick",605361,2,2023-09-28,2023-10-04
"marte, ketel",606466,1,2023-09-28,2023-10-04
"bregman, alex",608324,1,2023-09-28,2023-10-04
"taylor, tyrone",621438,2,2023-09-28,2023-10-04
"wisdom, patrick",621550,1,2023-09-28,2023-10-04
"olson, matt",621566,1,2023-09-28,2023-10-04
"margot, manuel",622534,1,2023-09-28,2023-10-04
"ramírez, harold",623912,1,2023-09-28,2023-10-04
"santander, anthony",623993,1,2023-09-28,2023-10-04
"crawford, j. p.",641487,1,2023-09-28,2023-10-04
"locastro, tim",641796,1,2023-09-28,2023-10-04
"smith, dominic",642086,1,2023-09-28,2023-10-04
"díaz, yandy",650490,1,2023-09-28,2023-10-04
"pérez, carlos",656024,1,2023-09-28,2023-10-04
"bouchard, sean",656248,3,2023-09-28,2023-10-04
"chapman, matt",656305,2,2023-09-28,2023-10-04
"mckinstry, zach",656716,1,2023-09-28,2023-10-04
"schwarber, kyle",656941,2,2023-09-28,2023-10-04
"thomas, lane",657041,1,2023-09-28,2023-10-04
"olivares, edward",658668,2,2023-09-28,2023-10-04
"moncada, yoán",660162,2,2023-09-28,2023-10-04
"ruiz, keibert",660688,1,2023-09-28,2023-10-04
"montero, elehuris",660707,3,2023-09-28,2023-10-04
"varsho, daulton",662139,2,2023-09-28,2023-10-04
"perkins, blake",663368,1,2023-09-28,2023-10-04
"nootbaar, lars",663457,1,2023-09-28,2023-10-04
"larnach, trevor",663616,2,2023-09-28,2023-10-04
"india, jonathan",663697,1,2023-09-28,2023-10-04
"vierling, matt",663837,1,2023-09-28,2023-10-04
"stephenson, tyler",663886,1,2023-09-28,2023-10-04
"rodgers, brendan",663898,1,2023-09-28,2023-10-04
"happ, ian",664023,1,2023-09-28,2023-10-04
"france, ty",664034,1,2023-09-28,2023-10-04
"bohm, alec",664761,1,2023-09-28,2023-10-04
"taveras, leody",665750,1,2023-09-28,2023-10-04
"chisholm, jazz",665862,1,2023-09-28,2023-10-04
"aranda, jonathan",666018,1,2023-09-28,2023-10-04
"jones, nolan",666134,1,2023-09-28,2023-10-04
